,NEE_obs,SIF_obs,Tair,SWC,RH,PAR,LAI,wind_speed,wind_direction,PAR_label,NEE_night
7/4/13 01:00,4.38,0,22.1,0.611,100,0,2.45,1.6,217,0,4.848
7/4/13 02:00,4.25,0,21.9,0.6115,100,0,2.45,1.4,222,0,4.848
7/4/13 03:00,5.35,0,21.8,0.612,100,0,2.45,1.4,234,0,4.848
7/4/13 04:00,4.89,0,21.7,0.612,100,0,2.45,1.5,233,0,4.848
7/4/13 06:00,-5.17,0.207375895,22.7,0.612,97.4,363.2424,2.45,1.5,231,1,4.848
7/4/13 07:00,-12.55,0.43395906,23.9,0.6115,91.8,765.23785,2.45,1.5,229,1,4.848
7/4/13 08:00,-20.05,0.593606757,25.3,0.611,86.5,1201.623,2.45,1.8,230,1,4.848
7/4/13 09:00,-18.78,0.871893384,26.2,0.6095,83.2,1444.706,2.45,2.2,224,1,4.848
7/4/13 10:00,-21.27,1.126399394,27,0.6075,78.9,1431.7585,2.45,2,210,1,4.848
7/4/13 11:00,-22.83,1.431937068,27.5,0.6055,76.6,1453.4645,2.45,2.1,202,1,4.848
7/4/13 12:00,-23.06,1.615918115,28.2,0.603,73.1,1885.3755,2.45,2.5,208,1,4.848
7/4/13 13:00,-21.19,1.392274806,28.6,0.6,70.7,1826.0525,2.45,2.7,199,1,4.848
7/4/13 14:00,-16.79,1.190561909,29,0.5985,69.8,1760.846,2.45,2.9,213,1,4.848
7/4/13 15:00,-13.91,0.80404137,29.1,0.5965,67.9,1500.622,2.45,2.5,217,1,4.848
7/4/13 16:00,-12.58,0.413072309,28.7,0.595,69,1093.75405,2.45,2.7,219,1,4.848
7/4/13 17:00,-7.75,0.245044345,28.2,0.5945,71.1,737.54515,2.45,2.2,219,1,4.848
7/4/13 19:00,1.14,0,26,0.595,80.2,0,2.45,1.5,227,0,4.848
7/4/13 20:00,6.89,0,25.5,0.595,83.1,0,2.45,1.9,226,0,4.848
7/4/13 21:00,2.07,0,24.5,0.595,90.1,0,2.45,1.9,218,0,4.848
7/4/13 22:00,9.25,0,23.8,0.595,95.8,0,2.45,1.9,219,0,4.848
7/4/13 23:00,5.51,0,23.3,0.595,97.5,0,2.45,1.7,230,0,4.848
7/5/13 00:00,3.73,0,22.9,0.595,97.9,0,2.45,1.7,231,0,5.233333333
7/5/13 01:00,2.54,0,22.4,0.595,99.5,0,2.45,1.3,228,0,5.233333333
7/5/13 02:00,7.51,0,22.3,0.595,99.8,0,2.45,1.6,232,0,5.233333333
7/5/13 03:00,5.22,0,22,0.595,100,0,2.45,1.8,224,0,5.233333333
7/5/13 04:00,10.79,0,21.8,0.596,100,0,2.45,1.4,233,0,5.233333333
7/5/13 06:00,-7.55,0.195334504,23.5,0.596,95.2,462.98935,2.45,1.8,238,1,5.233333333
7/5/13 07:00,-17.36,0.426689043,24.7,0.596,90.1,827.2325,2.45,1.9,234,1,5.233333333
7/5/13 08:00,-16.31,0.623281237,26,0.5955,85.1,1198.0165,2.45,1.9,268,1,5.233333333
7/5/13 09:00,-24.24,0.85069481,26.9,0.5945,81.5,1424.479,2.45,1.7,239,1,5.233333333
7/5/13 10:00,-16.14,1.048357425,27.7,0.5935,77.4,1508.328,2.45,2,225,1,5.233333333
7/5/13 11:00,-22.71,1.513003339,28.3,0.5915,74.6,1804.9225,2.45,2.1,213,1,5.233333333
7/5/13 12:00,-15.98,1.37646574,28.8,0.5895,72.8,1801.267,2.45,2.1,214,1,5.233333333
7/5/13 13:00,-23.84,1.323303943,29.2,0.589,70.8,1774.06,2.45,2.5,216,1,5.233333333
7/5/13 14:00,-22.06,0.983473025,29.3,0.5875,69.5,1707.9745,2.45,2.8,208,1,5.233333333
7/5/13 15:00,-16.62,0.691216248,29.6,0.586,66.5,1474.9155,2.45,2.6,213,1,5.233333333
7/5/13 16:00,-11.36,0.450011983,29.5,0.586,65.1,1095.41055,2.45,2.8,217,1,5.233333333
7/5/13 17:00,-7.26,0.219924754,28.8,0.5865,70.5,717.20735,2.45,2.4,213,1,5.233333333
7/5/13 19:00,5.05,0,26.4,0.587,80.5,0,2.45,1.2,222,0,5.233333333
7/5/13 20:00,5.25,0,25.7,0.587,82.3,0,2.45,1.3,225,0,5.233333333
7/5/13 21:00,3.89,0,25.3,0.587,83.7,0,2.45,1.5,235,0,5.233333333
7/5/13 22:00,5.26,0,24.3,0.587,90.9,0,2.45,1.5,234,0,5.233333333
7/5/13 23:00,8.65,0,23.4,0.587,96.9,0,2.45,1.3,235,0,5.233333333
7/6/13 00:00,5.34,0,23.1,0.587,98.6,0,2.45,1.3,225,0,5.563333333
7/6/13 01:00,8.32,0,22.8,0.587,98.8,0,2.45,1.2,221,0,5.563333333
7/6/13 02:00,0.14,0,22.4,0.587,99.4,0,2.45,1.2,222,0,5.563333333
7/6/13 03:00,6.29,0,22,0.587,100,0,2.45,1.1,210,0,5.563333333
7/6/13 04:00,6.08,0,22,0.587,99.9,0,2.45,1.1,213,0,5.563333333
7/6/13 06:00,-7.78,0.210079973,23.7,0.587,93.5,430.71865,2.45,1.9,265,1,5.563333333
7/6/13 07:00,-10.83,0.405115359,25,0.587,87,802.87865,2.45,2,268,1,5.563333333
7/6/13 08:00,-20.77,0.61651456,25.9,0.587,80.1,1066.43935,2.45,2.5,278,1,5.563333333
7/6/13 09:00,-8.46,0.864183203,26.5,0.586,76.4,1178.587,2.45,2.5,282,1,5.563333333
7/6/13 10:00,-25.31,1.127911186,27.1,0.586,71.7,1650.982,2.45,2.8,281,1,5.563333333
7/6/13 11:00,-21.38,1.734550356,27.2,0.585,70.6,1204.772,2.45,2.7,287,1,5.563333333
7/6/13 12:00,-8.23,1.142463492,27.1,0.585,69.5,1287.5305,2.45,2.6,289,1,5.563333333
7/6/13 13:00,-19.53,1.382028735,28,0.5845,63.9,1457.2455,2.45,2.8,284,1,5.563333333
7/6/13 14:00,-5.04,1.034039208,27.9,0.583,61.9,1569.7355,2.45,2.9,296,1,5.563333333
7/6/13 15:00,-17.42,0.779400409,28,0.582,61.8,1447.168,2.45,2.4,293,1,5.563333333
7/6/13 16:00,-11.46,0.483280007,27.7,0.583,64.8,1138.217,2.45,1.9,288,1,5.563333333
7/6/13 19:00,18.16,0,24.4,0.584,73.5,0,2.45,1.8,294,0,5.563333333
7/6/13 20:00,23.31,0,23.8,0.584,73.6,0,2.45,1.6,284,0,5.563333333
7/6/13 21:00,18.07,0,23,0.584,78.3,0,2.45,1.4,270,0,5.563333333
7/6/13 22:00,10.52,0,23.1,0.584,78.1,0,2.45,1.6,284,0,5.563333333
7/6/13 23:00,7.21,0,22.5,0.584,80.2,0,2.45,1.4,293,0,5.563333333
7/7/13 00:00,28.56,0,22.5,0.584,80.6,0,2.45,1.7,284,0,5.888571429
7/7/13 01:00,21.34,0,22.6,0.584,78.8,0,2.45,1.8,276,0,5.888571429
7/7/13 02:00,4.83,0,22.5,0.584,75.7,0,2.45,1.9,276,0,5.888571429
7/7/13 03:00,3.62,0,22.3,0.584,75,0,2.45,1.6,276,0,5.888571429
7/7/13 04:00,15.5,0,21.6,0.584,79.5,0,2.45,1.5,271,0,5.888571429
7/7/13 06:00,-20.29,0.215087277,22.4,0.584,81.2,302.58385,2.45,1.1,265,1,5.888571429
7/7/13 07:00,-11.39,0.437537537,23.7,0.584,80.6,573.1151,2.45,1.4,238,1,5.888571429
7/7/13 08:00,-31.71,0.488681345,24.9,0.584,79.7,948.09045,2.45,1.5,222,1,5.888571429
7/7/13 09:00,-15.14,0.606452844,24.8,0.584,82.6,754.8961,2.45,1.4,228,1,5.888571429
7/7/13 10:00,-17.35,1.407287268,25.8,0.583,79,728.6556,2.45,1.4,238,1,5.888571429
7/7/13 11:00,-19.06,1.779842024,27.4,0.583,72.5,1965.0065,2.45,1.3,285,1,5.888571429
7/7/13 12:00,-24.73,1.534022074,28.2,0.582,70.7,1787.5155,2.45,1.6,237,1,5.888571429
7/7/13 13:00,-22.97,0.668655723,28.3,0.58,73.1,1275.12735,2.45,1.2,208,1,5.888571429
7/7/13 14:00,-3.07,0.033252326,26.5,0.58,83.3,523.0328,2.45,1.7,222,1,5.888571429
7/7/13 17:00,1.82,0.189515162,22.9,0.581,94.5,105.80205,2.45,1.2,182,1,5.888571429
7/7/13 19:00,6.4,0,22.5,0.581,92.6,0,2.45,1.1,222,0,5.888571429
7/7/13 20:00,6.55,0,23.1,0.581,87.9,0,2.45,1.3,216,0,5.888571429
7/7/13 21:00,6.58,0,23.2,0.581,85.5,0,2.45,1.4,237,0,5.888571429
7/7/13 22:00,6.62,0,23.4,0.581,87.9,0,2.45,1.3,236,0,5.888571429
7/7/13 23:00,6.62,0,23.4,0.581,90,0,2.45,1.6,236,0,5.888571429
7/8/13 00:00,8.93,0,23,0.581,94.1,0,2.45,1.5,217,0,6.562857143
7/8/13 01:00,7.26,0,23,0.581,98,0,2.45,1.6,209,0,6.562857143
7/8/13 02:00,-0.03,0,22.9,0.581,99.3,0,2.45,1.6,208,0,6.562857143
7/8/13 03:00,16.27,0,22.3,0.582,99.9,0,2.45,1.8,226,0,6.562857143
7/8/13 04:00,-1.84,0,22,0.581,100,0,2.45,1.8,240,0,6.562857143
7/8/13 06:00,-9.07,0.265725683,22.1,0.582,99.5,137.43635,2.45,2.2,284,1,6.562857143
7/8/13 07:00,-14.44,0.451950622,23.6,0.581,91.7,655.0986,2.45,1.9,297,1,6.562857143
7/8/13 08:00,-17.16,0.612082729,24.6,0.581,85.4,1051.5295,2.45,1.7,284,1,6.562857143
7/8/13 09:00,-21.94,1.033594073,25.4,0.581,78.6,1494.239,2.45,2.2,293,1,6.562857143
7/8/13 10:00,-27.67,1.479043437,25.9,0.58,74.7,1535.972,2.45,2.1,276,1,6.562857143
7/8/13 11:00,-23.44,1.497551613,26.5,0.58,69.5,1627.8295,2.45,2,274,1,6.562857143
7/8/13 12:00,-29.09,1.573999952,26.9,0.579,67.4,1437.699,2.45,2.1,266,1,6.562857143
7/8/13 13:00,-20.7,1.091568205,27,0.578,68.6,1420.018,2.45,2.5,238,1,6.562857143
7/8/13 14:00,-17.21,0.792145963,26.5,0.578,71.3,1154.62115,2.45,1.9,229,1,6.562857143
7/8/13 15:00,-11.11,0.291674172,25.9,0.5785,75,615.22145,2.45,2,286,1,6.562857143
7/8/13 16:00,-16.9,0.413761098,25.6,0.579,77,449.0082,2.45,1.4,284,1,6.562857143
7/8/13 19:00,6.41,0,22.5,0.5795,92.5,0,2.45,1.2,357,0,6.562857143
7/8/13 20:00,6.03,0,20.9,0.58,96.4,0,2.45,2.2,63,0,6.562857143
7/8/13 21:00,5.83,0,20,0.58,98,0,2.45,1.8,104,0,6.562857143
7/8/13 22:00,5.74,0,19.6,0.58,99.7,0,2.45,1.6,116,0,6.562857143
7/8/13 23:00,5.74,0,19.6,0.58,100,0,2.45,1.4,96,0,6.562857143
7/9/13 00:00,5.71,0,19.5,0.58,100,0,2.45,1.7,50,0,5.701
7/9/13 01:00,5.7,0,19.4,0.58,100,0,2.45,1.1,103,0,5.701
7/9/13 02:00,5.59,0,18.9,0.58,100,0,2.45,1.6,61,0,5.701
7/9/13 03:00,5.48,0,18.4,0.58,100,0,2.45,1.3,92,0,5.701
7/9/13 04:00,5.46,0,18.3,0.58,100,0,2.45,1.4,56,0,5.701
7/9/13 06:00,0.61,0.121424541,18.3,0.58,100,130.91295,2.45,1.1,102,1,5.701
7/9/13 07:00,-3.36,0.099963341,18.5,0.58,100,171.966,2.45,1.1,92,1,5.701
7/9/13 08:00,-9.68,0.371546058,19,0.58,100,269.13915,2.45,1,101,1,5.701
7/9/13 09:00,-17.03,0.651699973,20,0.5805,100,707.02585,2.45,0.9,48,1,5.701
7/9/13 10:00,-17.48,0.483821662,20.6,0.5805,87,857.6259,2.45,1.2,,1,5.701
7/9/13 11:00,-9.63,0.30575055,21.6,0.58,87.2,666.26285,2.45,1.6,,1,5.701
7/9/13 12:00,-21.81,1.026551983,22.7,0.58,89.5,396.89735,2.45,2.2,,1,5.701
7/9/13 13:00,-20.86,1.29310411,22.9,0.58,88.8,1482.675,2.45,2.5,141,1,5.701
7/9/13 14:00,-15.6,0.986257315,22.8,0.58,88.9,1595.243,2.45,2.4,141,1,5.701
7/9/13 15:00,-16.41,0.507217149,23,0.579,88.4,1184.0895,2.45,2.3,142,1,5.701
7/9/13 19:00,6.03,0,20.9,0.58,97.2,0,2.45,1.7,112,0,5.701
7/9/13 20:00,5.89,0,20.3,0.58,99.8,0,2.45,2,118,0,5.701
7/9/13 21:00,5.82,0,20,0.58,100,0,2.45,2.1,112,0,5.701
7/9/13 22:00,5.7,0,19.4,0.58,100,0,2.45,2.1,117,0,5.701
7/9/13 23:00,5.63,0,19.1,0.58,100,0,2.45,1.8,112,0,5.701
7/10/13 00:00,5.58,0,18.9,0.58,100,0,2.45,1.8,110,0,5.864166667
7/10/13 01:00,5.56,0,18.8,0.58,100,0,2.45,1.7,110,0,5.864166667
7/10/13 02:00,5.53,0,18.6,0.58,100,0,2.45,1.7,110,0,5.864166667
7/10/13 03:00,5.51,0,18.5,0.58,100,0,2.45,1.6,114,0,5.864166667
7/10/13 04:00,5.5,0,18.5,0.58,100,0,2.45,1.5,113,0,5.864166667
7/10/13 05:00,5.15,0,18.5,0.58,100,0,2.45,1.5,121,0,5.864166667
7/10/13 18:00,5.83,0,22.5,0.5855,100,0,2.45,1.9,207,0,5.864166667
7/10/13 19:00,6.34,0,22.2,0.584,100,0,2.45,1.7,213,0,5.864166667
7/10/13 20:00,6.33,0,22.2,0.583,100,0,2.45,1.9,213,0,5.864166667
7/10/13 21:00,6.34,0,22.2,0.5825,100,0,2.45,1.7,208,0,5.864166667
7/10/13 22:00,6.35,0,22.3,0.582,100,0,2.45,1.8,216,0,5.864166667
7/10/13 23:00,6.35,0,22.3,0.582,100,0,2.45,1.4,224,0,5.864166667
7/11/13 00:00,6.29,0,22,0.582,100,0,2.45,1.5,221,0,6.152727273
7/11/13 01:00,6.25,0,21.8,0.582,100,0,2.45,1.5,209,0,6.152727273
7/11/13 02:00,6.22,0,21.7,0.582,100,0,2.45,1.9,204,0,6.152727273
7/11/13 03:00,6.18,0,21.6,0.582,100,0,2.45,1.8,212,0,6.152727273
7/11/13 04:00,6.15,0,21.4,0.582,100,0,2.45,1.3,216,0,6.152727273
7/11/13 05:00,5,0,21.4,0.582,100,0,2.45,1.1,221,0,6.152727273
7/11/13 19:00,7.53,0,22.2,0.58,83.6,0,2.45,1.6,352,0,6.152727273
7/11/13 20:00,6.32,0,22.1,0.58,79.8,0,2.45,1.6,353,0,6.152727273
7/11/13 21:00,6.13,0,21.3,0.58,83.3,0,2.45,2.3,341,0,6.152727273
7/11/13 22:00,5.89,0,20.3,0.58,82.9,0,2.45,2.5,0,0,6.152727273
7/11/13 23:00,5.72,0,19.5,0.58,81.9,0,2.45,2.5,2,0,6.152727273
7/12/13 00:00,5.63,0,19.1,0.58,79.8,0,2.45,3.1,5,0,3.798
7/12/13 01:00,5.56,0,18.8,0.58,80,0,2.45,2.8,18,0,3.798
7/12/13 02:00,4.2,0,18.3,0.58,82,0,2.45,2.5,26,0,3.798
7/12/13 03:00,4.11,0,18.4,0.58,80.3,0,2.45,2.5,43,0,3.798
7/12/13 04:00,3.47,0,18.3,0.58,78.7,0,2.45,2.3,51,0,3.798
7/12/13 06:00,-7.45,0.235212598,18.5,0.58,79,246.2363,2.45,2.2,54,1,3.798
7/12/13 07:00,-16.14,0.444377335,19.3,0.58,75.4,491.13745,2.45,2.6,53,1,3.798
7/12/13 08:00,-24.13,0.614662046,20.3,0.58,70.9,969.4356,2.45,3.6,61,1,3.798
7/12/13 09:00,-22.84,0.840869618,20.7,0.579,72.8,1133.0888,2.45,3.5,67,1,3.798
7/12/13 10:00,-27.57,1.169601078,21.7,0.579,72.3,1569.391,2.45,3.4,59,1,3.798
7/12/13 11:00,-22.47,1.683311056,22.2,0.578,71.4,1992.6125,2.45,3.3,91,1,3.798
7/12/13 12:00,-25.17,1.381194333,22.7,0.578,70.1,1966.309,2.45,2.8,86,1,3.798
7/12/13 13:00,-24.45,1.287823374,23.1,0.5775,63.7,1754.97,2.45,3.6,89,1,3.798
7/12/13 14:00,-17.54,1.014655574,22.9,0.577,61.6,1672.381,2.45,3.5,90,1,3.798
7/12/13 15:00,-17.97,0.516647636,22.3,0.577,63.1,1148.6216,2.45,2.7,92,1,3.798
7/12/13 16:00,-23.59,0.377470077,22,0.577,62.4,830.62545,2.45,2.9,87,1,3.798
7/12/13 17:00,-9.94,0.210637095,21.2,0.577,65.4,549.6829,2.45,2.6,89,1,3.798
7/12/13 19:00,3.5,0,19.6,0.578,69.3,0,2.45,2.1,90,0,3.798
7/12/13 20:00,3.7,0,19.1,0.578,71.3,0,2.45,2,94,0,3.798
7/12/13 21:00,2.69,0,18.7,0.578,69.5,0,2.45,2.4,90,0,3.798
7/12/13 22:00,3.01,0,18.3,0.5785,70.4,0,2.45,1.6,90,0,3.798
7/12/13 23:00,2.11,0,17.7,0.579,77.2,0,2.45,1.4,62,0,3.798
7/13/13 00:00,5.98,0,17.4,0.579,79,0,2.45,1.6,63,0,5.092222222
7/13/13 01:00,2.91,0,17.4,0.579,78.7,0,2.45,1.5,58,0,5.092222222
7/13/13 02:00,4.27,0,17.4,0.579,78.6,0,2.45,2,51,0,5.092222222
7/13/13 03:00,3.48,0,17.2,0.579,80.2,0,2.45,1.8,67,0,5.092222222
7/13/13 04:00,4.99,0,17.2,0.579,80.3,0,2.45,2.2,68,0,5.092222222
7/13/13 06:00,-5.42,0.245686577,18.1,0.579,85.7,175.15515,2.45,2.7,86,1,5.092222222
7/13/13 07:00,-9.63,0.446565085,18.5,0.579,88.8,341.7795,2.45,2.7,92,1,5.092222222
7/13/13 08:00,-18.22,0.511702935,19.4,0.579,92,601.76075,2.45,2.4,105,1,5.092222222
7/13/13 09:00,-8.74,0.484595935,20,0.579,92.7,704.705,2.45,2,107,1,5.092222222
7/13/13 10:00,-25.19,0.22840669,20.8,0.579,91.9,810.32515,2.45,1.9,119,1,5.092222222
7/13/13 11:00,-23.95,0.820732313,20.1,0.579,98.7,446.46,2.45,1.4,122,1,5.092222222
7/13/13 12:00,-26.79,0.756898423,21.1,0.579,96.1,1207.725,2.45,1.8,106,1,5.092222222
7/13/13 13:00,-14.34,0.097561452,21.7,0.579,94.4,881.4742,2.45,2,116,1,5.092222222
7/13/13 14:00,-11.64,0.383353892,22.2,0.579,93.2,710.3993,2.45,1.6,128,1,5.092222222
7/13/13 15:00,-12.57,0.461103611,22.9,0.579,91,531.8148,2.45,1,150,1,5.092222222
7/13/13 16:00,-12.29,0.243909306,23.3,0.579,89.5,673.80075,2.45,1.4,177,1,5.092222222
7/13/13 17:00,-7.87,0.181499707,22.7,0.579,92.8,360.6643,2.45,1.5,155,1,5.092222222
7/13/13 19:00,20.78,0,21.9,0.579,97.4,0,2.45,0.8,125,0,5.092222222
7/13/13 20:00,6.16,0,21.5,0.579,99.1,0,2.45,1.3,120,0,5.092222222
7/13/13 21:00,6.05,0,21,0.579,100,0,2.45,1,160,0,5.092222222
7/13/13 22:00,5.97,0,20.7,0.579,100,0,2.45,0.7,173,0,5.092222222
7/13/13 23:00,6.02,0,20.8,0.579,100,0,2.45,0.5,200,0,5.092222222
7/14/13 00:00,6.35,0,21.6,0.579,100,0,2.45,0.2,359,0,6.569
7/14/13 01:00,6.25,0,21,0.579,100,0,2.45,1,,0,6.569
7/14/13 02:00,6.27,0,21.1,0.579,100,0,2.45,0.4,292,0,6.569
7/14/13 03:00,6.26,0,21,0.579,100,0,2.45,0.7,300,0,6.569
7/14/13 04:00,6.86,0,21,0.579,100,0,2.45,1.1,277,0,6.569
7/14/13 06:00,-23.71,0.217453905,22.1,0.579,99.9,412.31975,2.45,1.2,282,1,6.569
7/14/13 07:00,-8.17,0.486618028,23.6,0.579,91.6,748.0977,2.45,1.5,305,1,6.569
7/14/13 08:00,-20.24,0.621637105,24.8,0.579,83.2,1196.8185,2.45,2,286,1,6.569
7/14/13 09:00,-20.66,0.990816185,25.6,0.578,77.8,1475.6615,2.45,2,283,1,6.569
7/14/13 10:00,-18.85,1.18937874,26.3,0.578,74.3,1646.4545,2.45,1.8,297,1,6.569
7/14/13 11:00,-13.49,1.141098682,26.6,0.577,75.1,1588.785,2.45,1.2,314,1,6.569
7/14/13 12:00,-17.02,1.266604497,27.1,0.577,73,1032.19465,2.45,1.3,289,1,6.569
7/14/13 13:00,-20.5,1.458872842,27.3,0.577,72.2,827.4326,2.45,1.4,296,1,6.569
7/14/13 14:00,-19.56,0.914377269,28,0.5765,64.6,1513.081,2.45,2,282,1,6.569
7/14/13 15:00,-13.88,0.502520612,27.1,0.576,72,720.89495,2.45,1.2,302,1,6.569
7/14/13 17:00,-6.17,0.110089581,27,0.577,75.9,544.2005,2.45,1.4,338,1,6.569
7/14/13 19:00,6.88,0,24.4,0.577,87.8,0,2.45,1,314,0,6.569
7/14/13 20:00,6.8,0,24,0.577,84.9,0,2.45,1.2,316,0,6.569
7/14/13 21:00,6.67,0,23.3,0.577,88.7,0,2.45,1,289,0,6.569
7/14/13 22:00,6.66,0,23.3,0.577,90.9,0,2.45,1.1,280,0,6.569
7/14/13 23:00,6.69,0,23.4,0.577,90,0,2.45,1.3,260,0,6.569
7/15/13 00:00,6.58,0,22.8,0.577,92.9,0,2.45,1.1,270,0,6.924444444
7/15/13 01:00,6.51,0,22.5,0.5775,94.7,0,2.45,1.4,286,0,6.924444444
7/15/13 02:00,6.49,0,22.3,0.578,95.2,0,2.45,1.6,290,0,6.924444444
7/15/13 03:00,6.45,0,22.1,0.578,96,0,2.45,1.6,291,0,6.924444444
7/15/13 04:00,6.7,0,21.9,0.578,96.9,0,2.45,1.7,306,0,6.924444444
7/15/13 06:00,-8.71,0.187195949,23.4,0.578,90.6,378.06395,2.45,1.6,301,1,6.924444444
7/15/13 07:00,-12.04,0.450652571,24.6,0.577,86.1,787.3432,2.45,1.8,310,1,6.924444444
7/15/13 08:00,-24.67,0.652169163,25.5,0.577,83.2,1187.436,2.45,1.8,319,1,6.924444444
7/15/13 09:00,-17.29,1.036839118,26.4,0.5765,79.7,1515.0325,2.45,1.8,317,1,6.924444444
7/15/13 11:00,-21.76,1.72357334,28,0.5745,65.8,1845.1005,2.45,2.3,330,1,6.924444444
7/15/13 12:00,-15.53,1.462295101,28.6,0.5735,62.5,1716.312,2.45,2.1,334,1,6.924444444
7/15/13 13:00,-20.07,1.388722186,29.1,0.573,60.2,1647.252,2.45,2.1,315,1,6.924444444
7/15/13 14:00,-6.71,0.838223293,29.4,0.572,56.7,1674.4475,2.45,2.3,319,1,6.924444444
7/15/13 15:00,-17.53,0.575825385,29.4,0.572,56.7,1428.3,2.45,1.9,313,1,6.924444444
7/15/13 16:00,-14.81,0.304137623,29.3,0.572,56.5,1084.069,2.45,1.8,317,1,6.924444444
7/15/13 19:00,8.62,0,26.3,0.573,70.8,0,2.45,1.5,315,0,6.924444444
7/15/13 20:00,7.04,0,25.3,0.573,75.9,0,2.45,1.4,295,0,6.924444444
7/15/13 21:00,6.98,0,25,0.5735,78.7,0,2.45,1.3,303,0,6.924444444
7/15/13 22:00,6.95,0,24.8,0.574,79.8,0,2.45,1.8,313,0,6.924444444
7/15/13 23:00,-1.83,0,24.7,0.574,70.6,0,2.45,2.7,359,0,6.924444444
7/16/13 00:00,2.8,0,24.1,0.574,70.7,0,2.55,2.4,352,0,5.237
7/16/13 01:00,1.63,0,23.4,0.574,74.2,0,2.55,2,348,0,5.237
7/16/13 02:00,4.47,0,22.7,0.574,77.2,0,2.55,2.5,333,0,5.237
7/16/13 03:00,5.92,0,22.2,0.574,79.5,0,2.55,2.5,332,0,5.237
7/16/13 04:00,3.4,0,22.3,0.574,79.2,0,2.55,2.6,336,0,5.237
7/16/13 19:00,6.4,0,26.6,0.5635,66.9,0,2.55,1.6,355,0,5.237
7/16/13 20:00,7.18,0,26,0.564,68.7,0,2.55,1.4,1,0,5.237
7/16/13 21:00,7.02,0,25.2,0.564,72.2,0,2.55,1.2,350,0,5.237
7/16/13 22:00,6.83,0,24.2,0.565,77.4,0,2.55,1.3,339,0,5.237
7/16/13 23:00,6.72,0,23.6,0.565,81.1,0,2.55,1.8,312,0,5.237
7/17/13 00:00,6.66,0,23.2,0.565,82.8,0,2.55,1.8,307,0,6.945
7/17/13 01:00,6.83,0,22.8,0.565,84,0,2.55,2.1,314,0,6.945
7/17/13 02:00,30.37,0,22.2,0.5655,85.1,0,2.55,1.1,325,0,6.945
7/17/13 03:00,6.39,0,21.8,0.566,85.5,0,2.55,0.8,320,0,6.945
7/17/13 04:00,30.76,0,21.7,0.566,86,0,2.55,1.1,316,0,6.945
7/17/13 19:00,7.33,0,26.7,0.5585,76.1,0,2.55,1.2,233,0,6.945
7/17/13 20:00,7.26,0,26.4,0.5595,76.5,0,2.55,1.4,241,0,6.945
7/17/13 21:00,7.17,0,25.9,0.56,78.4,0,2.55,1.1,233,0,6.945
7/17/13 22:00,7.06,0,25.4,0.56,82.8,0,2.55,1.8,208,0,6.945
7/17/13 23:00,6.86,0,24.4,0.561,89.6,0,2.55,1.6,217,0,6.945
7/18/13 00:00,6.87,0,24.4,0.561,88.5,0,2.55,1.4,221,0,6.935
7/18/13 01:00,6.77,0,23.8,0.561,90.5,0,2.55,1.2,234,0,6.935
7/18/13 02:00,6.65,0,23.2,0.561,94.3,0,2.55,1.1,239,0,6.935
7/18/13 03:00,6.59,0,22.9,0.561,95.7,0,2.55,1.2,239,0,6.935
7/18/13 04:00,7.23,0,23.3,0.561,94.5,0,2.55,1.6,274,0,6.935
7/18/13 06:00,-12.19,0.22738167,24.4,0.5615,90.8,382.20265,2.55,2,289,1,6.935
7/18/13 07:00,-17.28,0.433121341,25.7,0.561,85.6,764.9972,2.55,2,295,1,6.935
7/18/13 08:00,-19.72,0.668656929,26.9,0.5605,79.8,1161.7085,2.55,1.8,310,1,6.935
7/18/13 09:00,-20.93,0.94598846,27.7,0.5595,72.1,1500.3945,2.55,1.8,320,1,6.935
7/18/13 10:00,-21.6,1.192791162,28.7,0.5585,65.6,1726.583,2.55,1.7,314,1,6.935
7/18/13 11:00,-20.95,1.513155504,29.5,0.5565,62,1950.3645,2.55,1.6,310,1,6.935
7/18/13 12:00,-21.55,1.251272917,30.1,0.5555,59.2,1778.375,2.55,1.5,227,1,6.935
7/18/13 13:00,-19.25,1.149312813,30.1,0.5535,62.1,1269.007,2.55,1.6,220,1,6.935
7/18/13 14:00,-18.32,0.780928405,30.1,0.5525,61.4,1249.31205,2.55,1.8,228,1,6.935
7/18/13 15:00,-14.93,0.600343098,29.7,0.552,67.5,931.22495,2.55,1.8,218,1,6.935
7/18/13 16:00,-14.01,0.201066536,29.8,0.551,66.3,794.9213,2.55,1.7,223,1,6.935
7/18/13 17:00,-4.26,0.155797362,28.5,0.551,73,451.6249,2.55,1.1,240,1,6.935
7/18/13 19:00,7.29,0,26.5,0.553,82.9,0,2.55,1.2,237,0,6.935
7/18/13 20:00,7.21,0,26.1,0.5545,80.3,0,2.55,1.3,235,0,6.935
7/18/13 21:00,7.15,0,25.8,0.555,81.2,0,2.55,1.4,231,0,6.935
7/18/13 22:00,6.82,0,24.1,0.556,88.8,0,2.55,0.5,345,0,6.935
7/18/13 23:00,6.77,0,23.9,0.556,87.7,0,2.55,1,212,0,6.935
7/19/13 00:00,6.99,0,25,0.557,82.1,0,2.55,1.5,217,0,5.384444444
7/19/13 01:00,2.45,0,24.5,0.557,87.3,0,2.55,1.6,218,0,5.384444444
7/19/13 02:00,6.73,0,23.6,0.557,92.4,0,2.55,1.3,225,0,5.384444444
7/19/13 03:00,4.12,0,23.6,0.557,91.8,0,2.55,1.5,221,0,5.384444444
