,Date,Time,Tair,Tsoil,RH,VPD,u,LAI,SWC,SW,PAR,APAR,GPP_canopy,Reco_canopy,NEE_canopy,SIFcanopy_760nm,APAR_label,SIF_NN,NEE_NN,GPP_NN,Reco_NN,Reco_NT,Reco_DT,GPP_NT,GPP_DT
7/19/13 09:00,7/19/13,09:00:00,28.9,28.29,70.19923,1.215986637,2.8,4.912,0.555,742.42,1633.81,1539.93,31,7.937115297,-23.0628847,1.8487,1,1.7792608,-23.60755723,30.17880061,6.57124338,5.7884,7.71471,30.019503,31.524
7/19/13 10:00,7/19/13,10:00:00,29.6,29.45,67.6998,1.373836051,2.8,4.912,0.554,862.226,1898.11,1769.93,33.14,8.31875183,-24.82124756,2.0946,1,1.9416465,-25.4843974,32.32372346,6.83932606,5.9355,7.8876,30.279663,33.115
7/19/13 11:00,7/19/13,11:00:00,30.3,30.35,63.400608,1.622365061,2.8,4.912,0.552,912.294,2008.72,1859.54,33.28,8.630325274,-24.6496735,2.1854,1,2.0222123,-25.45245184,32.54010585,7.08765401,6.0478,8.06071,30.072104,32.584
7/19/13 12:00,7/19/13,12:00:00,30.9,30.69,59.50065,1.85968261,3.5,4.912,0.55,936.976,2063.17,1905.96,33.12,8.801710292,-24.31828864,2.2286,1,2.1373916,-25.8664707,32.5788012,6.7123305,6.0872,8.20895,31.257124,31.594
7/19/13 13:00,7/19/13,13:00:00,31.1,30.92,61.200512,1.802639563,3,4.912,0.547,894.23,1968.9,1824.14,31.96,8.918694943,-23.04130414,2.1323,1,2.035956,-24.35161973,31.56852351,7.21690378,6.1123,8.25697,30.472414,31.302
7/19/13 14:00,7/19/13,14:00:00,31.1,30.49,63.699413,1.686539674,3,4.912,0.545,710.458,1563.94,1460.66,29.62,8.722575314,-20.89742552,1.7728,1,1.81143,-20.81368905,28.12552746,7.31183841,6.0522,8.25487,25.781563,28.748
7/19/13 15:00,7/19/13,15:00:00,30.9,29.95,64.799126,1.616382921,2.8,4.912,0.54,628.238,1382.44,1305.05,27.24,8.581008483,-18.65899129,1.5866,1,1.638992,-19.1453256,26.38714083,7.24181523,5.9778,8.20284,25.257036,27.308
7/19/13 16:00,7/19/13,16:00:00,30.8,29.42,66.10057,1.547513585,2.8,4.912,0.536,552.271,1214.61,1157.56,24.14,8.479987497,-15.66001189,1.3932,1,1.4263885,-17.46766256,24.43699533,6.96933277,5.9047,8.17588,21.717754,25.722
7/19/13 17:00,7/19/13,17:00:00,30.2,28.8,68.3999,1.392531589,2.4,4.912,0.535,343.426,754.87,721.8,17.72,8.077165407,-9.642833906,0.8923,1,0.77399856,-10.506372,17.47133137,6.96495937,5.8198,8.02476,15.310683,19.499
7/19/13 18:00,7/19/13,18:00:00,29.4,28.3,72.0011,1.176869117,2.1,4.912,0.535,149.773,328.97,313.38,9.42,7.639108618,-1.780891458,0.3861,1,0.30037552,-2.55319567,9.40527546,6.85207979,5.7504,7.82501,7.5848336,10.486
7/19/13 19:00,7/19/13,19:00:00,28.5,27.89,75.29891,0.984187025,1.9,4.912,0.535,20.089,44.1,41.75,1.67,7.224242732,5.554242775,0.0432,0,0.015035411,6.70577919,0.1503,6.85607919,5.6927,7.60197,0.17513518,1.6357
7/19/13 20:00,7/19/13,20:00:00,28.1,27.61,74.50124,0.992005046,1.9,4.912,0.536,0,0,0,0,7.064585525,7.064585525,0,0,0.019065121,6.5890467,0,6.5890467,5.6519,7.50268,-0.50616276,0
7/19/13 21:00,7/19/13,21:00:00,27.8,27.46,76.09891,0.913311105,2.1,4.912,0.538,0,0,0,0,6.990130729,6.990130729,0,0,0.016727662,6.38777945,0,6.38777945,5.6281,7.42822,-0.90814483,0
7/19/13 22:00,7/19/13,22:00:00,27.2,27.38,81.70128,0.67451116,2.1,4.912,0.538,0,0,0,0,6.837210617,6.837210617,0,0,0.006361512,6.19498911,0,6.19498911,5.6134,7.28114,-0.07717377,0
7/19/13 23:00,7/19/13,23:00:00,26.3,26.94,74.901115,0.876303299,2.7,4.912,0.54,0,0,0,0,6.602070581,6.602070581,0,0,0.020154687,5.59654784,0,5.59654784,5.5518,7.06249,-1.0873016,0
7/20/13 00:00,7/20/13,00:00:00,24.5,26.66,71.998505,0.876231642,1.2,4.912,0.541,0,0,0,0,6.06224815,6.06224815,0,0,0.029468909,5.97063366,0,5.97063366,5.5111,6.63078,0.5374713,0
7/20/13 01:00,7/20/13,01:00:00,23.9,26.34,72.10145,0.841466804,1.4,4.912,0.542,0,0,0,0,5.910910136,5.910910136,0,0,0.030868597,5.71924313,0,5.71924313,5.4652,6.48824,2.8334844,0
7/20/13 02:00,7/20/13,02:00:00,23.7,26.18,75.400246,0.732900625,1.2,4.912,0.544,0,0,0,0,5.855855995,5.855855995,0,0,0.027411122,5.82829245,0,5.82829245,5.4401,6.44088,-0.03732232,0
7/20/13 03:00,7/20/13,03:00:00,23,26.03,78.29996,0.619185877,0.9,4.912,0.545,0,0,0,0,5.690717923,5.690717923,0,0,0.024406815,5.7339053,0,5.7339053,5.4164,6.27627,-1.0714846,0
7/20/13 04:00,7/20/13,04:00:00,23.2,25.93,80.4016,0.566172858,0.9,4.912,0.545,0,0,0,0,5.737016009,5.737016009,0,0,0.024956493,5.7804877,0,5.7804877,5.3993,6.32322,0.46883485,0
7/20/13 07:00,7/20/13,07:00:00,24.8,26.18,92.90068,0.226267198,1.8,4.912,0.546,144.796,318.3,304.36,10.95,6.366660548,-4.583339261,0.3979,1,0.3471492,-4.36713014,10.25956185,5.89243171,5.4193,6.69979,8.776849,10.369
7/20/13 08:00,7/20/13,08:00:00,25.5,26.57,88.80133,0.37247631,1.9,4.912,0.546,264.532,581.84,553.92,17.82,6.651051027,-11.16894867,0.7442,1,0.69252586,-10.48017874,16.56654861,6.08636987,5.4657,6.86536,17.366705,16.867
7/20/13 09:00,7/20/13,09:00:00,26.6,27.59,81.79976,0.647067155,2.3,4.912,0.545,598.592,1317.29,1241.76,29.5,7.198052655,-22.30194735,1.5616,1,1.5963997,-22.2090615,28.2964566,6.0873951,5.5933,7.12682,27.58316,29.204
7/20/13 10:00,7/20/13,10:00:00,26.9,28.29,79.09877,0.756657431,2.2,4.912,0.544,572.52,1260.34,1175.39,29.66,7.273104466,-22.38689538,1.5185,1,1.5180279,-21.28198713,27.6064951,6.32450797,5.6791,7.19769,27.687456,28.472
7/20/13 11:00,7/20/13,11:00:00,27.2,29.22,78.50008,0.792510893,2.3,4.912,0.543,774.824,1706.03,1579.51,34.41,7.566258391,-26.84374146,1.9562,1,1.9125037,-25.9394915,32.27589635,6.33640485,5.7939,7.26852,33.675354,33.666
7/20/13 12:00,7/20/13,12:00:00,27.4,29.1,79.5006,0.764763668,2.4,4.912,0.542,514.719,1133.38,1047.17,28.57,7.40148484,-21.16851485,1.3946,1,1.3525399,-19.76096115,26.10168886,6.34072771,5.7741,7.31538,26.259853,26.74
7/20/13 13:00,7/20/13,13:00:00,27.7,28.87,68.900055,1.181300451,2.8,4.912,0.541,578.119,1272.89,1179.45,29.7,7.422731388,-22.27726938,1.534,1,1.5695025,-20.7880157,26.99520933,6.20719363,5.7403,7.38612,27.086039,28.014
7/20/13 14:00,7/20/13,14:00:00,26.9,28.27,70.40025,1.071557599,2.8,4.912,0.54,507.577,1117.33,1043.69,27.56,7.120562388,-20.43943708,1.3685,1,1.4092515,-19.46355853,25.38593583,5.9223773,5.6591,7.19413,26.303905,26.358
